,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
6185,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",28,Erythromycin Suspension (Unbranded),1.0,P-Alaxin 40/320mg Tablets x9,3.0,2,0.42,62
6186,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",29,Pyrantrin 15ml Suspension,1.0,Tab Paracetamol (M&B) 500mg x96,,,0.38,23
6187,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",30,Evril Gentamicin 0.3% Eye Drops,1.0,Fleming 625mg x14,,,0.38,59
6188,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",31,Reichamox 500mg Capsules,1.0,Zentel 200mg Tablets x2,,,0.4,31
6189,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",32,Obron 6 Capsule x30,1.0,Panadol (Regular) 500mg 10x10,,,0.42,66
6190,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",33,Aldomet 250mg Tablets x60,1.0,Astyfer Tonic x200ml,,,0.38,72
6191,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",34,Moko Iodine,1.0,Tab Boska x20,2.0,8,0.33,53
6192,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",35,Betaman x30,1.0,Funbact A 30g Cream,,,0.43,34
6193,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",36,Tuxil-N Syrup Child 100ml,1.0,Ciprotab 500mg Tablets x14,2.0,4,0.4,44
6194,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",37,Trimac 240mg/ml Suspension x50ml,1.0,Bunto blood Tonic x300ml,,,0.28,74
6195,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",38,Arenax Plus Forte 80/480mg Tablets x6,1.0,Cenox Tablets x10,3.0,3,0.37,54
6196,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",39,Clotrivag 200Mg With Applicator,1.0,Camosunate Adult 300/100mg Tablets x12,,,0.35,72
6197,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",40,Emcap Syrup 60ml,1.0,Gestid Tablets x20,,,0.41,60
6198,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",41,Em Vit C Drops 15ml,1.0,Lonart 20/120mg Tablets x24,,,0.3,56
6199,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",42,Em-Vit C 100mg (Coloured) Tablets x100,1.0,Postpill 150mcg Tablet,,,0.4,41
6200,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",43,,,Ors G Oral,,,0.36,46
6201,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",44,,,Emzolyn Cough Syrup Child,,,0.41,64
6202,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",45,,,Solotone Tab x30,,,0.3,103
6203,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",46,,,Camosunate 300mg/100mg (7-13years),,,0.4,52
6204,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",47,,,Lonart 20/120mg 60ml Suspension,,,0.41,57
6205,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",48,,,Tab Loxagyl 400mg,,,0.31,77
6206,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",49,,,Coflin Cough Linctus x100ml,2.0,6,0.37,66
6207,"""46ecbfd6-0a7f-4b81-b5c6-b02e4746ff56""",50,,,Methylated Spirit (Moko) x200ml,,,0.35,51
6208,"""48c04b34-0512-4037-b8eb-660081347357""",1,Hydrac-P Tablet,40.0,Greentol Lozenges Red,1.0,82,0.06,132
6209,"""48c04b34-0512-4037-b8eb-660081347357""",2,Infusion Giving set,25.0,Emzolyn Cough Syrup Child,20.0,7,0.41,64
6210,"""48c04b34-0512-4037-b8eb-660081347357""",3,Vitacee Syrup 100ml,20.0,Inflanil Tablet,10.0,13,0.03,36
6211,"""48c04b34-0512-4037-b8eb-660081347357""",4,Allergin 5mg/5ml Syrup 60ml,20.0,Fidson Vitamin C 100ml Syrup,20.0,9,0.1,47
6212,"""48c04b34-0512-4037-b8eb-660081347357""",5,Bonakoff 100ml Expectorant,20.0,Asad 200ml Suspension,,,0.08,41
6213,"""48c04b34-0512-4037-b8eb-660081347357""",6,Avrolyte Syrup,20.0,Paracetamol injection 15ml,10.0,31,0.04,58
6214,"""48c04b34-0512-4037-b8eb-660081347357""",7,Emzolyn Cough Syrup Child,20.0,Avrocid 200ml Suspension,10.0,32,0.08,87
6215,"""48c04b34-0512-4037-b8eb-660081347357""",8,Nise Chlorpheniramine 60ml Syrup,20.0,Ibucap Cold & Flu 100ml Syrup,,,0.09,64
6216,"""48c04b34-0512-4037-b8eb-660081347357""",9,Fidson Vitamin C 100ml Syrup,20.0,Contact Cold Capsule,10.0,12,0.14,74
6217,"""48c04b34-0512-4037-b8eb-660081347357""",10,Chlorpheniramine 4mg Tablet (Emzor) x100,16.0,Gestid 200ml Suspension,10.0,19,0.53,39
6218,"""48c04b34-0512-4037-b8eb-660081347357""",11,Bonababe Vitamin C Syrup,14.0,Panda Paracetamol 15ml Drops,,,0.52,61
6219,"""48c04b34-0512-4037-b8eb-660081347357""",12,Contact Cold Capsule,10.0,Acepol Suspension,,,0.03,28
6220,"""48c04b34-0512-4037-b8eb-660081347357""",13,Inflanil Tablet,10.0,Syringe 2ml,2.0,76,0.16,132
6221,"""48c04b34-0512-4037-b8eb-660081347357""",14,Jawaron 100ml Suspension,10.0,Loratyn 10mg Tablets x100,10.0,24,0.31,107
6222,"""48c04b34-0512-4037-b8eb-660081347357""",15,Meloxicam 15mg Tablet Nuub,10.0,Nise Chlorpheniramine 60ml Syrup,20.0,8,0.04,91
6223,"""48c04b34-0512-4037-b8eb-660081347357""",16,Meloxicam 7.5mg Tablet Nuub,10.0,Chemiron Capsules,1.0,80,0.2,125
6224,"""48c04b34-0512-4037-b8eb-660081347357""",17,Pilex Capsule,10.0,Asad Suspension 100ml 1x1 Bottle,,,0.12,23
6225,"""48c04b34-0512-4037-b8eb-660081347357""",18,Jawaron Tonic 200ml,10.0,Kold Time Tablets,,,0.02,140
6226,"""48c04b34-0512-4037-b8eb-660081347357""",19,Gestid 200ml Suspension,10.0,Sinufed 50ml Syrup,10.0,40,0.05,108
6227,"""48c04b34-0512-4037-b8eb-660081347357""",20,Bonababe Syrup,10.0,Panadol (Regular) 500mg 10x10,,,0.42,66
6228,"""48c04b34-0512-4037-b8eb-660081347357""",21,Syrup Panadol 125mg,10.0,Colipan 5mg/5ml Elixir x60ml,10.0,33,0.15,136
6229,"""48c04b34-0512-4037-b8eb-660081347357""",22,Dolo-Meta B x100,10.0,Polygel 200ml Suspension ,,,0.17,94
6230,"""48c04b34-0512-4037-b8eb-660081347357""",23,Neofylin Cough Syrup,10.0,Meloxicam 7.5mg Tablet Nuub,10.0,16,0.03,59
6231,"""48c04b34-0512-4037-b8eb-660081347357""",24,Loratyn 10mg Tablets x100,10.0,Ascorvit Vitamin C 100mg Tablets x1000,,,0.02,107
6232,"""48c04b34-0512-4037-b8eb-660081347357""",25,Brustan Extra Tablets,10.0,Meloxicam 15mg Tablet Nuub,10.0,15,0.02,39
6233,"""48c04b34-0512-4037-b8eb-660081347357""",26,Arthemed 80/480mg Tablets x6,10.0,Brustan Extra Tablets,10.0,25,0.12,72
6234,"""48c04b34-0512-4037-b8eb-660081347357""",27,Bonadol 100ml Syrup,10.0,Brustan-N 60ml Syrup,,,0.2,82
6235,"""48c04b34-0512-4037-b8eb-660081347357""",28,Gestid Tablets x20,10.0,Ibuprofen (Afrab) Syrup,,,0.06,77
6236,"""48c04b34-0512-4037-b8eb-660081347357""",29,Swifen Suspension 100ml,10.0,Tab Sudrex 500mg/30mg,,,0.27,35
6237,"""48c04b34-0512-4037-b8eb-660081347357""",30,Lofnac Gel 30g,10.0,Astyfer Syrup 110ml,3.0,68,0.02,99
6238,"""48c04b34-0512-4037-b8eb-660081347357""",31,Paracetamol injection 15ml,10.0,Syringe 5ml,2.0,77,0.2,125
6239,"""48c04b34-0512-4037-b8eb-660081347357""",32,Avrocid 200ml Suspension,10.0,Bonababe Syrup,10.0,20,0.55,35
6240,"""48c04b34-0512-4037-b8eb-660081347357""",33,Colipan 5mg/5ml Elixir x60ml,10.0,Acycor Plus 100/500mg Tablets x10,,,0.11,81
6241,"""48c04b34-0512-4037-b8eb-660081347357""",34,D-Koff 100ml Expectorant ,10.0,Brozelin Expectorant 100ml Syrup,5.0,49,0.03,59
6242,"""48c04b34-0512-4037-b8eb-660081347357""",35,M&B Ibuprofen Syrup,10.0,Emcap Paracetamol 500mg Caplets x100,,,0.11,136
6243,"""48c04b34-0512-4037-b8eb-660081347357""",36,Jawasil 100ml Suspension 1,10.0,Nocof 15ml Drops,,,0.11,78
6244,"""48c04b34-0512-4037-b8eb-660081347357""",37,Nospamin Drops,10.0,Panadol Extra,2.0,74,0.54,65
6245,"""48c04b34-0512-4037-b8eb-660081347357""",38,Oplex Syrup,10.0,Arthemed 80/480mg Tablets x6,10.0,26,0.14,27
6246,"""48c04b34-0512-4037-b8eb-660081347357""",39,Rulox 100ml Suspension,10.0,Tuxil D Children Cough Syrup,5.0,57,0.23,88
6247,"""48c04b34-0512-4037-b8eb-660081347357""",40,Sinufed 50ml Syrup,10.0,Kiss Condoms,,,0.33,115
6248,"""48c04b34-0512-4037-b8eb-660081347357""",41,Stopacid 200ml Suspension,10.0,Tribotan Child,5.0,51,0.37,83
6249,"""48c04b34-0512-4037-b8eb-660081347357""",42,Tuxil-N Syrup Child 100ml,10.0,D-Koff 100ml Expectorant ,10.0,34,0.22,64
6250,"""48c04b34-0512-4037-b8eb-660081347357""",43,Jaymoral Tablet,5.0,Emzolyn Cough Syrup Adult,,,0.49,48
6251,"""48c04b34-0512-4037-b8eb-660081347357""",44,NO-ACHE Tablet Pack,5.0,Stopacid 200ml Suspension,10.0,41,0.02,58
6252,"""48c04b34-0512-4037-b8eb-660081347357""",45,Amatem Forte 80/480mg tablets x6,5.0,Relcer Gel 180ml Suspension,5.0,55,0.08,99
6253,"""48c04b34-0512-4037-b8eb-660081347357""",46,Volini (Gel) 30g 1 X 1 Tube,5.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
6254,"""48c04b34-0512-4037-b8eb-660081347357""",47,Gascol Suspension x150ml,5.0,Shaltoux Lozenges x200,1.0,83,0.1,126
6255,"""48c04b34-0512-4037-b8eb-660081347357""",48,Kofol Herbal Cough Syrup 100ml,5.0,Mist Potassium Citrate 200ml Bottle,5.0,54,0.08,101
6256,"""48c04b34-0512-4037-b8eb-660081347357""",49,Brozelin Expectorant 100ml Syrup,5.0,Bonakoff 100ml Expectorant,20.0,5,0.24,97
6257,"""48c04b34-0512-4037-b8eb-660081347357""",50,P-Alaxin 40/320mg Tablets x9,5.0,Ors G Oral,,,0.36,46
6258,"""49d223c5-06be-400d-897d-9748d6605d24""",1,Ors G Oral,12.0,Ibucap Forte Capsule x10,3.0,85,0.23,57
6259,"""49d223c5-06be-400d-897d-9748d6605d24""",2,Pocco Amlodipine 10mg Tablets x28,10.0,Meprasil x20,4.0,63,0.19,54
6260,"""49d223c5-06be-400d-897d-9748d6605d24""",3,Ceftriaxone 1g Injection + WFI,9.0,Ibucap x20,3.0,84,0.17,26
6261,"""49d223c5-06be-400d-897d-9748d6605d24""",4,Amatem 80/480 Softgel x6,8.0,Calcimax Tablets x30,4.0,62,0.19,82
6262,"""49d223c5-06be-400d-897d-9748d6605d24""",5,Aboniki Balm,8.0,Danacid Tablets x96,,,0.24,69
6263,"""49d223c5-06be-400d-897d-9748d6605d24""",6,Lisinopril 10mg (Pocco) Tablets  x28,8.0,Bunto blood Tonic x300ml,5.0,29,0.28,74
6264,"""49d223c5-06be-400d-897d-9748d6605d24""",7,Pocco Lisinopril 5mg Tablets x28,8.0,Tab Brustan-N,7.0,12,0.4,23
6265,"""49d223c5-06be-400d-897d-9748d6605d24""",8,Pocco Amlodipine 5mg Tablets x28,8.0,Lofnac Tablets x10,5.0,31,0.35,41
6266,"""49d223c5-06be-400d-897d-9748d6605d24""",9,Amatem 20/120mg x24 Softgels,8.0,Lonart 20/120mg Tablets x24,7.0,13,0.3,56
6267,"""49d223c5-06be-400d-897d-9748d6605d24""",10,Ascomed Vitamin C 100mg (Chewable) Tablets x100,8.0,Panadol Extra,,,0.54,65
6268,"""49d223c5-06be-400d-897d-9748d6605d24""",11,Artequick 62.5/375mg Tablets x4,7.0,Bunto Blood Caps x100,3.0,82,0.28,76
6269,"""49d223c5-06be-400d-897d-9748d6605d24""",12,Tab Brustan-N,7.0,Tab Boska x20,4.0,56,0.33,53
6270,"""49d223c5-06be-400d-897d-9748d6605d24""",13,Lonart 20/120mg Tablets x24,7.0,Amatem 80/480 Softgel x6,8.0,4,0.54,16
6271,"""49d223c5-06be-400d-897d-9748d6605d24""",14,Tab Paracetamol (M&B) 500mg x96,7.0,Panda Paracetamol 15ml Drops,5.0,27,0.52,61
6272,"""49d223c5-06be-400d-897d-9748d6605d24""",15,Neofylin Cough Syrup,7.0,Babyrex Baby Mixture x60ml,4.0,58,0.41,52
6273,"""49d223c5-06be-400d-897d-9748d6605d24""",16,Flucamed 50mg Capsules x3,7.0,Bonababe Syrup,4.0,50,0.55,35
6274,"""49d223c5-06be-400d-897d-9748d6605d24""",17,Arenax Plus Forte 80/480mg Tablets x6,7.0,Broncholyte 4mg/5ml Elixir x100ml,2.0,116,0.37,81
6275,"""49d223c5-06be-400d-897d-9748d6605d24""",18,Swifen Suspension 100ml,7.0,Fesulf Satchet x100,,,0.12,68
6276,"""49d223c5-06be-400d-897d-9748d6605d24""",19,Tydineal Cream 20g,7.0,Gestid 200ml Suspension,2.0,95,0.53,39
6277,"""49d223c5-06be-400d-897d-9748d6605d24""",20,Ciprotab 500mg Tablets x14,6.0,Amalar 500/25mg Tablets x3,4.0,43,0.23,30
6278,"""49d223c5-06be-400d-897d-9748d6605d24""",21,Folic acid + B12 Tablets (Dr Meyer's) x100,6.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,4.0,45,0.43,31
6279,"""49d223c5-06be-400d-897d-9748d6605d24""",22,Meyer's B-Complex Tabs x100,6.0,Emzolyn Cough Syrup Adult,,,0.49,48
6280,"""49d223c5-06be-400d-897d-9748d6605d24""",23,Calcitone Tabs 100,6.0,Gvither Plus Tablets,,,0.06,50
6281,"""49d223c5-06be-400d-897d-9748d6605d24""",24,Amatem  20/120mg x12 Softgels,6.0,Postinor 2,3.0,78,0.41,32
6282,"""49d223c5-06be-400d-897d-9748d6605d24""",25,Shal'Artem 20/120mg Tablets x24,6.0,Tuxil D Children Cough Syrup,2.0,123,0.23,88
6283,"""49d223c5-06be-400d-897d-9748d6605d24""",26,Syrup Paracetamol 125mg/5ml (Emzor),5.0,Ferrotogen Tonic 200ml,4.0,65,0.12,87
6284,"""49d223c5-06be-400d-897d-9748d6605d24""",27,Panda Paracetamol 15ml Drops,5.0,Tab Loxagyl 400mg,2.0,103,0.31,77
6285,"""49d223c5-06be-400d-897d-9748d6605d24""",28,Gentamicin Eye/Ear Drop,5.0,De-Deon's Syrup 280ml,4.0,47,0.36,53
6286,"""49d223c5-06be-400d-897d-9748d6605d24""",29,Bunto blood Tonic x300ml,5.0,Moko Iodine,,,0.16,80
6287,"""49d223c5-06be-400d-897d-9748d6605d24""",30,M&B Paracetamol Syrup 1 X 60ml Bottle,5.0,Emzor Paracetamol 500mg Tablets x96,4.0,37,0.42,36
6288,"""49d223c5-06be-400d-897d-9748d6605d24""",31,Lofnac Tablets x10,5.0,Neofylin Cough Syrup,7.0,15,0.42,47
6289,"""49d223c5-06be-400d-897d-9748d6605d24""",32,Emprofen 100ml Suspension,5.0,Funbact A 30g Cream,4.0,41,0.43,34
6290,"""49d223c5-06be-400d-897d-9748d6605d24""",33,Spartan C 100mg Tablets (White) x100,5.0,Em-Vit-C 100ml Syrup,4.0,40,0.44,34
6291,"""49d223c5-06be-400d-897d-9748d6605d24""",34,Metronidazole Infusion ,5.0,Brustan-N 100mg/5ml Suspension x100ml,4.0,38,0.53,28
6292,"""49d223c5-06be-400d-897d-9748d6605d24""",35,AfrabVite Multivitamin Syrup 100ml,5.0,Neurogesic Extra - 1x25g Ointment,2.0,134,0.05,117
6293,"""49d223c5-06be-400d-897d-9748d6605d24""",36,Lonart DS 80/480mg Tablets x6,4.0,Lofnac Plus Tablets x10,,,0.29,62
6294,"""49d223c5-06be-400d-897d-9748d6605d24""",37,Emzor Paracetamol 500mg Tablets x96,4.0,Alabukun (Powder)  - 1x10 Pack,1.0,171,0.31,100
6295,"""49d223c5-06be-400d-897d-9748d6605d24""",38,Brustan-N 100mg/5ml Suspension x100ml,4.0,Krishat Diclofenac Injection,2.0,131,0.1,67
6296,"""49d223c5-06be-400d-897d-9748d6605d24""",39,Ciprotab 500mg Tablets x10,4.0,Coflin Expectorant x100ml,,,0.45,53
6297,"""49d223c5-06be-400d-897d-9748d6605d24""",40,Em-Vit-C 100ml Syrup,4.0,Calcitone Tabs 100,6.0,23,0.24,77
6298,"""49d223c5-06be-400d-897d-9748d6605d24""",41,Funbact A 30g Cream,4.0,M&B Paracetamol Syrup 1 X 60ml Bottle,5.0,30,0.39,35
6299,"""49d223c5-06be-400d-897d-9748d6605d24""",42,Loratadine (Afrab) Syrup 60ml,4.0,Methylated Spirit (Moko) x200ml,,,0.35,51
6300,"""49d223c5-06be-400d-897d-9748d6605d24""",43,Amalar 500/25mg Tablets x3,4.0,Moko GV,,,0.16,83
6301,"""49d223c5-06be-400d-897d-9748d6605d24""",44,Menthodex Syrup,4.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
6302,"""49d223c5-06be-400d-897d-9748d6605d24""",45,Camosunate Children 150mg/50mg Tablets (1-6years) x6,4.0,Syr Astymin x200ml,2.0,96,0.36,63
6303,"""49d223c5-06be-400d-897d-9748d6605d24""",46,Camosunate 300mg/100mg (7-13years),4.0,Folic acid + B12 Tablets (Dr Meyer's) x100,6.0,21,0.12,47
6304,"""49d223c5-06be-400d-897d-9748d6605d24""",47,De-Deon's Syrup 280ml,4.0,Yeast Tablets x100,,,0.17,102
6305,"""49d223c5-06be-400d-897d-9748d6605d24""",48,WaterGuard Plus 100ml Bottle,4.0,Coartem 80/480mg Tablets x6,2.0,94,0.5,39
6306,"""49d223c5-06be-400d-897d-9748d6605d24""",49,Vasoprin 75mg Tablets x100,4.0,Tutolin Children Cough Syrup x100ml,,,0.24,75
6307,"""49d223c5-06be-400d-897d-9748d6605d24""",50,Bonababe Syrup,4.0,Clofenac 50mg Tablets x100,1.0,159,0.29,129
6308,"""4a2162be-28c7-4a40-a798-d8d19e480204""",1,Lonart DS 80/480mg Tablets x6,13.0,Lonart DS 80/480mg Tablets x6,13.0,1,0.51,27
6309,"""4a2162be-28c7-4a40-a798-d8d19e480204""",2,Amatem 80/480 Softgel x6,5.0,Coartem 80/480mg Tablets x6,,,0.5,39
6310,"""4a2162be-28c7-4a40-a798-d8d19e480204""",3,Funbact A 30g Cream,4.0,Amatem 80/480 Softgel x6,5.0,2,0.54,16
6311,"""4a2162be-28c7-4a40-a798-d8d19e480204""",4,Gestid 200ml Suspension,3.0,Gestid 200ml Suspension,3.0,4,0.53,39
6312,"""4a2162be-28c7-4a40-a798-d8d19e480204""",5,Panadol Extra,2.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
6313,"""4a2162be-28c7-4a40-a798-d8d19e480204""",6,Supramult Capsules x30,2.0,Bonababe Syrup,2.0,8,0.55,35
6314,"""4a2162be-28c7-4a40-a798-d8d19e480204""",7,Lonart 20/120mg 60ml Suspension,2.0,Zentel 200mg Tablets x2,,,0.4,31
6315,"""4a2162be-28c7-4a40-a798-d8d19e480204""",8,Bonababe Syrup,2.0,Panadol Extra,2.0,5,0.54,65
6316,"""4a2162be-28c7-4a40-a798-d8d19e480204""",9,Ocefix 400mg,2.0,Pyrantrin Tablet x6,,,0.43,38
6317,"""4a2162be-28c7-4a40-a798-d8d19e480204""",10,Amatem 20/120mg x24 Softgels,2.0,Emzolyn Cough Syrup Adult,,,0.49,48
6318,"""4a2162be-28c7-4a40-a798-d8d19e480204""",11,Ciprotab 500mg Tablets x14,1.0,Fleming 625mg x14,,,0.38,59
6319,"""4a2162be-28c7-4a40-a798-d8d19e480204""",12,Durex Fetherlite  x3,1.0,Artequick 62.5/375mg Tablets x4,,,0.43,48
6320,"""4a2162be-28c7-4a40-a798-d8d19e480204""",13,Loratyn 10mg Tablets x100,1.0,Camosunate 300mg/100mg (7-13years),,,0.4,52
6321,"""4a2162be-28c7-4a40-a798-d8d19e480204""",14,Arthrotec 75mg Tablets x100,1.0,Cream Skineal x15g,,,0.41,56
6322,"""4a2162be-28c7-4a40-a798-d8d19e480204""",15,Cataflam Tablets 50mg x100,1.0,Ciprotab 500mg Tablets x10,,,0.39,37
6323,"""4a2162be-28c7-4a40-a798-d8d19e480204""",16,Andrews Liver Salt x50,1.0,Coflin Expectorant x100ml,,,0.45,53
6324,"""4a2162be-28c7-4a40-a798-d8d19e480204""",17,Swidar 500/25mg x3,1.0,Tab Brustan-N,,,0.4,23
6325,"""4a2162be-28c7-4a40-a798-d8d19e480204""",18,Clartem 20/120mg Tablets x24,1.0,Em-Vit-C 100ml Syrup,,,0.44,34
6326,"""4a2162be-28c7-4a40-a798-d8d19e480204""",19,Gold Circle (Old) x24,1.0,Panadol (Regular) 500mg 10x10,,,0.42,66
6327,"""4a2162be-28c7-4a40-a798-d8d19e480204""",20,Proviron 25mg Tablets x20,1.0,Lonart 20/120mg 60ml Suspension,2.0,7,0.41,57
6328,"""4a2162be-28c7-4a40-a798-d8d19e480204""",21,Durex Extra Safe x3,1.0,Astyfer Tonic x200ml,,,0.38,72
6329,"""4a2162be-28c7-4a40-a798-d8d19e480204""",22,De-Deon's Syrup 280ml,1.0,Neofylin Cough Syrup,,,0.42,47
6330,"""4a2162be-28c7-4a40-a798-d8d19e480204""",23,PT Strip,1.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
6331,"""4a2162be-28c7-4a40-a798-d8d19e480204""",24,Feroglobin 200ml Tonic ,1.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
6332,"""4a2162be-28c7-4a40-a798-d8d19e480204""",25,Nomoretic Tablets x100,1.0,Ciprotab 500mg Tablets x14,1.0,11,0.4,44
6333,"""4a2162be-28c7-4a40-a798-d8d19e480204""",26,Felxicam 20mg Capsules x100,1.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
6334,"""4a2162be-28c7-4a40-a798-d8d19e480204""",27,De-Deon's Syrup 150ml,1.0,Tab Paracetamol (M&B) 500mg x96,,,0.38,23
6335,"""4a2162be-28c7-4a40-a798-d8d19e480204""",28,Clofenac 100mg Tablets x100,1.0,Postinor 2,,,0.41,32
6336,"""4a2162be-28c7-4a40-a798-d8d19e480204""",29,Artheget Ez Tab,1.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
6337,"""4a2162be-28c7-4a40-a798-d8d19e480204""",30,Lofnac Plus Tablets x10,1.0,Cenox Tablets x10,,,0.37,54
6338,"""4a2162be-28c7-4a40-a798-d8d19e480204""",31,Wellwoman 50+ Tablets x30,1.0,Broncholyte 4mg/5ml Elixir x100ml,,,0.37,81
6339,"""4a2162be-28c7-4a40-a798-d8d19e480204""",32,Clarion Vitamin A Capsules x30,1.0,Camosunate Adult 300/100mg Tablets x12,,,0.35,72
6340,"""4a2162be-28c7-4a40-a798-d8d19e480204""",33,Emal Injection 150mg/2ml x3,1.0,Funbact A 30g Cream,4.0,3,0.43,34
6341,"""4a2162be-28c7-4a40-a798-d8d19e480204""",34,Floranorm,1.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
6342,"""4a2162be-28c7-4a40-a798-d8d19e480204""",35,Biosea Cod liver Oil with Omega 3 120ml,1.0,Postpill 150mcg Tablet,,,0.4,41
6343,"""4a2162be-28c7-4a40-a798-d8d19e480204""",36,Syringe 10ml x100,1.0,Swidar 500/25mg x3,1.0,17,0.4,42
6344,"""4a2162be-28c7-4a40-a798-d8d19e480204""",37,Curefenac 50mg,1.0,Syr Astymin x200ml,,,0.36,63
6345,"""4a2162be-28c7-4a40-a798-d8d19e480204""",38,Kiss Condoms,1.0,Erythromicin 500mg tablets,,,0.28,64
6346,"""4a2162be-28c7-4a40-a798-d8d19e480204""",39,,,Clartem 20/120mg Tablets x24,1.0,18,0.22,40
6347,"""4a2162be-28c7-4a40-a798-d8d19e480204""",40,,,Fleming 1000mg x14,,,0.33,78
6348,"""4a2162be-28c7-4a40-a798-d8d19e480204""",41,,,De-Deon's Syrup 150ml,1.0,27,0.3,78
6349,"""4a2162be-28c7-4a40-a798-d8d19e480204""",42,,,Babyrex Baby Mixture x60ml,,,0.41,52
6350,"""4a2162be-28c7-4a40-a798-d8d19e480204""",43,,,Cataflam Tablets 50mg x100,1.0,15,0.3,120
6351,"""4a2162be-28c7-4a40-a798-d8d19e480204""",44,,,Lokmal QS Combi,,,0.32,61
6352,"""4a2162be-28c7-4a40-a798-d8d19e480204""",45,,,Menthodex Syrup,,,0.37,63
6353,"""4a2162be-28c7-4a40-a798-d8d19e480204""",46,,,Lofnac Gel 30g,,,0.31,85
6354,"""4a2162be-28c7-4a40-a798-d8d19e480204""",47,,,Loratyn 10mg Tablets x100,1.0,13,0.31,107
6355,"""4a2162be-28c7-4a40-a798-d8d19e480204""",48,,,Gestid Tablets x20,,,0.41,60
6356,"""4a2162be-28c7-4a40-a798-d8d19e480204""",49,,,Visita Plus 30g Cream,,,0.31,55
6357,"""4a2162be-28c7-4a40-a798-d8d19e480204""",50,,,Aboniki Balm,,,0.41,23
6358,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",1,Visita Plus 30g Cream,8.0,Bonababe Syrup,1.0,62,0.55,35
6359,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",2,EmVite Multivitamin Syrup x100ml,6.0,Lofnac Tablets x10,,,0.35,41
6360,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",3,Em-Vit-C 100ml Syrup,5.0,Danacid Tablets x96,,,0.24,69
6361,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",4,Pyrantrin Tablet x6,5.0,Panadol Extra,1.0,58,0.54,65
6362,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",5,Lofnac Gel 30g,5.0,Ibucap Forte Capsule x10,,,0.23,57
6363,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",6,Sulphur Ointment 30g ,5.0,Panda Paracetamol 15ml Drops,3.0,18,0.52,61
6364,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",7,Citramin Syrup 100ml,5.0,Emzolyn Cough Syrup Child,2.0,34,0.41,64
6365,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",8,Swidar 500/25mg x3,4.0,Calcimax Tablets x30,3.0,21,0.19,82
6366,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",9,Brustan-N 60ml Syrup,4.0,Emzolyn Cough Syrup Adult,,,0.49,48
6367,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",10,Fidson Paracetamol 60ml Syrup,4.0,Gestid 200ml Suspension,2.0,29,0.53,39
6368,"""4a25f5b9-3df2-4631-90b3-ae5a66dc1ad3""",11,Neurogesic Extra - 1x25g Ointment,4.0,Amatem 80/480 Softgel x6,,,0.54,16
